num_annotations,tau,test_item,thresh,precision,recall,f1,pred_labels
30,0.0002235039573861286,model_1,0.010004192590713501,0.4517133956386293,0.9539473684210525,0.6131078224101479,"['5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '1BXN', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '3GL1', '5MRC', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '4V94', '3GL1', '4CR2', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '5MRC', 'background', 'background', 'background', 'background', '4CR2', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '4V94', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '1BXN', 'background', 'background', 'background', '4CR2', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '4CR2', 'background', 'background', 'background', '5MRC', 'background', '4V94', 'background', 'background', '4CR2', 'background', 'background', 'background', '4V94', 'background', '4V94', 'background', 'background', '1S3X', 'background', 'background', 'background', '4CR2', 'background', 'background', 'background', 'background', 'background', 'background', '4CR2', '4CR2', '4V94', '4CR2', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '4CR2', '4CR2', 'background', 'background', 'background', '4CR2', 'background', 'background', '4CR2', '4CR2', '4CR2', '4CR2', '4V94', 'background', 'background', 'background', '4CR2', 'background', 'background', 'background', '4V94', '4V94', '4CR2', '4CR2', '4V94', '4CR2', '4CR2', 'background', '4CR2', '4CR2', 'background', 'background', '4V94', '4CR2', 'background', 'background', 'background', '4CR2', 'background', 'background', 'background', '4CR2', 'background', 'background', 'background', '4CR2', 'background', '4V94', '4V94', 'background', '4V94', 'background', 'background', 'background', 'background', '4V94', 'background', 'background', '4CR2', 'background', '4CR2', '4V94', '4CR2', 'background']"
30,0.0002235039573861286,model_1,0.035393282771110535,0.6824644549763034,0.9473684210526315,0.7933884297520661,"['5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '1BXN', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '3GL1', '5MRC', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '4V94', '3GL1', '4CR2', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '5MRC', 'background', 'background', 'background', 'background', '4CR2', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '4V94', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '1BXN', 'background', 'background', 'background', '4CR2', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background']"
30,0.0002235039573861286,model_1,0.06078237295150757,0.7944444444444444,0.9407894736842105,0.8614457831325301,"['5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '1BXN', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '5MRC', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '4V94', 'background', '3GL1', 'background', '4CR2', 'background', 'background', 'background', 'background', 'background', 'background', '5MRC', 'background', 'background', 'background', '4CR2', 'background', 'background']"
30,0.0002235039573861286,model_1,0.0861714631319046,0.8502994011976048,0.9342105263157894,0.890282131661442,"['5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '1BXN', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '5MRC', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '4V94', 'background', '3GL1', 'background', '4CR2']"
30,0.0002235039573861286,model_1,0.11156055331230164,0.9044585987261147,0.9342105263157894,0.919093851132686,"['5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '1BXN', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', '5MRC', 'background', 'background', 'background', 'background']"
30,0.0002235039573861286,model_1,0.13694964349269867,0.9791666666666666,0.9276315789473684,0.9527027027027026,"['5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '1BXN', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC']"
30,0.0002235039573861286,model_1,0.1623387336730957,0.9785714285714285,0.9013157894736842,0.9383561643835616,"['5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '1BXN', '5MRC', '5MRC', 'background', '5MRC', '5MRC']"
30,0.0002235039573861286,model_1,0.18772782385349274,0.9851851851851852,0.875,0.926829268292683,"['5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '1BXN']"
30,0.0002235039573861286,model_1,0.21311691403388977,0.9923076923076923,0.8486842105263157,0.9148936170212766,"['5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC']"
30,0.0002235039573861286,model_1,0.2385060042142868,0.9922480620155039,0.8421052631578947,0.9110320284697508,"['5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', 'background', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', 'background', '5MRC', 'background', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC', '5MRC']"
